city,ota_hotel_id,master_id,name,name_en,address,latitude,longitude,url,rooms_number
Иркутск,irkutsk_city_center,13384478,Отель Иркутск Сити Центр,Irkutsk Siti Centr Hotel,"ул. Чкалова, д. 15, Иркутск",52.28786,104.27297,https://ostrovok.ru/hotel/russia/irkutsk/mid13384478/irkutsk_city_center,206
Иркутск,angara_hotel,7806182,Ангара Отель,Angara Hotel,"улица Сухэ-Батора, д.7, Иркутск",52.287533,104.28244,https://ostrovok.ru/hotel/russia/irkutsk/mid7806182/angara_hotel,300
Иркутск,tajga_hotel,9767827,Отель Тайга,Tajga Hotel,"улица Сурикова, д.4в, Иркутск",52.288013,104.26984,https://ostrovok.ru/hotel/russia/irkutsk/mid9767827/tajga_hotel,44
Иркутск,evropa_hotel,7828771,Отель Европа,Evropa Hotel,"улица Байкальская, д.69, Иркутск",52.274567,104.304855,https://ostrovok.ru/hotel/russia/irkutsk/mid7828771/evropa_hotel,58
Иркутск,azimut_aeroport_irkutsk_hotel,13317260,AZIMUT Отель Аэропорт Иркутск 4*,AZIMUT Hotel Airport Irkutsk 4*,"ул. Ширямова, 10А, Иркутск",52.27366,104.35384,https://ostrovok.ru/hotel/russia/irkutsk/mid13317260/azimut_aeroport_irkutsk_hotel,100
Иркутск,hotel_nuur_hotel,13174758,Отель Nuur Hotel,Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",52.28169,104.30685,https://ostrovok.ru/hotel/russia/irkutsk/mid13174758/hotel_nuur_hotel,28
Иркутск,history_boutiquehotel,9741097,Отель HISTORY Бутик-отель и СПА,HISTORY Boutique Hotel & SPA Hotel,"улица 3 Июля, д.26, Иркутск",52.27124,104.29095,https://ostrovok.ru/hotel/russia/irkutsk/mid9741097/history_boutiquehotel,40
Листвянка,bajkal_hotel,7965294,Отель Байкал,Hotel Baykal,"Академическая улица, 13, Листвянка",51.867683,104.83757,https://ostrovok.ru/hotel/russia/irkutsk/mid7965294/bajkal_hotel,72
Иркутск,victory_hotel_4,8457230,Гостиница Виктория,Viktoriya Hotel,"улица Богдана Хмельницкого, д.1 Иркутск, Россия, Иркутск",52.283413,104.28748,https://ostrovok.ru/hotel/russia/irkutsk/mid8457230/victory_hotel_4,30
Иркутск,7_dorog,7029576,Гостиница 7 дорог,7 Dorog Gostinitsa,"улица Ядринцева, д. 88, Иркутск",52.274845,104.335236,https://ostrovok.ru/hotel/russia/irkutsk/mid7029576/7_dorog,19
Ангарск,hotel_pushkin_2,6932873,Отель ПушкинЪ,Pushkin`Hotel,"улица Мира, д. 18, Ангарск",52.5455,103.89485,https://ostrovok.ru/hotel/russia/irkutsk/mid6932873/hotel_pushkin_2,23
Иркутск,otel_irkut,8348721,Отель Иркут,Irkut Hotel,"улица Пролетарская, д.7, Иркутск",52.288887,104.28529,https://ostrovok.ru/hotel/russia/irkutsk/mid8348721/otel_irkut,30
Иркутск,hotel_premium_hotel_pushkin,13310309,Премиум-отель Пушкин,Pushkin Premium Hotel,"ул. Сухэ-Батора, 18, Иркутск",52.28322,104.28573,https://ostrovok.ru/hotel/russia/irkutsk/mid13310309/hotel_premium_hotel_pushkin,46
Иркутск,yakovlev_hotel,8742012,Отель Яковлевъ,Yakovlev` Hotel,"улица Тимирязева, д.9, Иркутск",52.27755,104.28911,https://ostrovok.ru/hotel/russia/irkutsk/mid8742012/yakovlev_hotel,25
Иркутск,archi_apt_apartments,10211904,Отель Baikal Archi Apt,Baikal Archi Apt Hotel,"ул Некрасова, стр. 3а, помещ. 2, Иркутск",52.289085,104.28417,https://ostrovok.ru/hotel/russia/irkutsk/mid10211904/archi_apt_apartments,7
Иркутск,dohodnyij_dom_listratvoj_butikhotel,9024017,Отель Доходный дом Листратовой,Dohodnyij Dom Listratovoj Hotel,"Подгорная улица, д.16, Иркутск",52.277744,104.29269,https://ostrovok.ru/hotel/russia/irkutsk/mid9024017/dohodnyij_dom_listratvoj_butikhotel,15
Иркутск,baikal_business_center_hotel,7827545,Отель Байкал Бизнес Центр,Baikal Business Center Hotel,"улица Байкальская, д.279, Иркутск",52.257786,104.35341,https://ostrovok.ru/hotel/russia/irkutsk/mid7827545/baikal_business_center_hotel,59
Иркутск,empire_hotel_3,7829344,Гостиница Империя,Empire Hotel,"улица Польских Повстанцев, стр. 1а/2, Иркутск",52.291225,104.2827,https://ostrovok.ru/hotel/russia/irkutsk/mid7829344/empire_hotel_3,49
Иркутск,otel_tsentral,8748836,Отель Централь,Central Hotel,"переулок Богданова 8, Иркутск",52.286674,104.285194,https://ostrovok.ru/hotel/russia/irkutsk/mid8748836/otel_tsentral,48
Листвянка,vera_baikal,13308776,Отель Вера Байкал,Vera Baykal Hotel,"улица Горького, 8, Листвянка",51.843483,104.87859,https://ostrovok.ru/hotel/russia/irkutsk/mid13308776/vera_baikal,38
Иркутск,inn_business_hall,8735100,Отель Business Hall,Business Hall Hotel,"улица Свердлова, д.10, Иркутск",52.282608,104.27683,https://ostrovok.ru/hotel/russia/irkutsk/mid8735100/inn_business_hall,18
Иркутск,international_hotel_sayen,7384846,SAYEN,SAYEN Hotel,"ул. Карла Маркса, 13Б, Иркутск",52.282074,104.283806,https://ostrovok.ru/hotel/russia/irkutsk/mid7384846/international_hotel_sayen,25
Иркутск,vozdushnaya_gavan,8059310,Отель Воздушная Гавань,Vozdushnaya Gavan Hotel,"улица Ширямова, д.6, Иркутск",52.274734,104.35391,https://ostrovok.ru/hotel/russia/irkutsk/mid8059310/vozdushnaya_gavan,140
Иркутск,bajkal_severnoe_more_hotel,8526970,Отель Байкал - Северное Море,Bajkal - Severnoe More Hotel,"Улица Дальневосточная, д.156, Иркутск",52.25208,104.32113,https://ostrovok.ru/hotel/russia/irkutsk/mid8526970/bajkal_severnoe_more_hotel,119
Иркутск,ibis_irkutsk_center,8734978,Отель Ибис Иркутск Центр,Ibis Irkutsk Tsentr Hotel,"улица Полины Осипенко, дом 5, Иркутск",52.28745,104.27029,https://ostrovok.ru/hotel/russia/irkutsk/mid8734978/ibis_irkutsk_center,128
Иркутск,baikal_forest_hotel,9825031,Отель Форест,Forest Hotel,"улица Советская, д.58/1, Иркутск",52.275658,104.30523,https://ostrovok.ru/hotel/russia/irkutsk/mid9825031/baikal_forest_hotel,156
Хужир,artrezidentsiya_port_olhon,10004854,Арт-отель Порт Ольхон,Port Olkhon Art Hotel,"ул. Байкальская, 2, Хужир",53.193142,107.332,https://ostrovok.ru/hotel/russia/irkutsk/mid10004854/artrezidentsiya_port_olhon,65
Никола,hotel_nikola_2,8748287,Отель Никола,Nikola Hotel,"Байкальский тракт 64-й км, поселок Никола, улица Ангарская, д. 15, Никола",51.892323,104.82522,https://ostrovok.ru/hotel/russia/irkutsk/mid8748287/hotel_nikola_2,27
Братск,taiga_2,6923154,Отель Taiga,Taiga Hotel,"улица Мира, дом 35, Братск",56.15637,101.621925,https://ostrovok.ru/hotel/russia/irkutsk/mid6923154/taiga_2,101
Хужир,baikal_view_hotel,7681558,Baikal View Hotel,Baikal View Hotel,"улица Российская, д. 17, Хужир",53.1781,107.30675,https://ostrovok.ru/hotel/russia/irkutsk/mid7681558/baikal_view_hotel,99
Братск,klubnyij_kvartal_apartments,9081992,Клубный Квартал,Klubnyij Kvartal,"бульвар Победы, д.30, Братск",56.150185,101.64935,https://ostrovok.ru/hotel/russia/irkutsk/mid9081992/klubnyij_kvartal_apartments,67
Хужир,hotel_complex_baikalov_ostrog,8027714,Гостиница Байкалов Острог,Baykalov Ostrog Hotel,"Прибрежная ул., д. 3, Хужир, Хужир",53.18307,107.312225,https://ostrovok.ru/hotel/russia/irkutsk/mid8027714/hotel_complex_baikalov_ostrog,
Иркутск,rus_hotel_irkutsk,7774831,Гостиничный Комплекс Русь,Rus Hotel,"улица Свердлова,19, Иркутск",52.28431,104.27926,https://ostrovok.ru/hotel/russia/irkutsk/mid7774831/rus_hotel_irkutsk,56
Иркутск,aristokrat_hotel,8745188,Отель Аристократ,Aristokrat Hotel,"улица Ленина, д.9, Иркутск",52.281384,104.281876,https://ostrovok.ru/hotel/russia/irkutsk/mid8745188/aristokrat_hotel,12
Хужир,baykal_khan_hotel_olkhon,6848973,Отель Байкал-Хан Ольхон,Bajkal-Han Olhon Hotel,"улица Ворошилова, д. 18, Хужир",53.19855,107.351166,https://ostrovok.ru/hotel/russia/irkutsk/mid6848973/baykal_khan_hotel_olkhon,40
Листвянка,mayak_hotel_listvyanka,7816262,Отель Маяк,Mayak Hotel,"улица Горького, дом 85а, Листвянка",51.847157,104.873566,https://ostrovok.ru/hotel/russia/irkutsk/mid7816262/mayak_hotel_listvyanka,54
Иркутск,kupechesky_dvor_hotel,8059354,Отель Купеческий Дворъ,Kupecheskij Dvor Hotel,"улица Седова, д.10, Иркутск",52.27513,104.28797,https://ostrovok.ru/hotel/russia/irkutsk/mid8059354/kupechesky_dvor_hotel,14
Никола,flagman_hotel,7725500,Отель Флагман,Flagman Hotel,"поселок Никола, улица Нагорная, д.41, Никола",51.89642,104.82946,https://ostrovok.ru/hotel/russia/irkutsk/mid7725500/flagman_hotel,10
Иркутск,matreshka_hotel,6332937,Отель Матрешка,Matreshka Hotel,"Улица Софьи Перовской, д.31/1, Иркутск",52.282005,104.30065,https://ostrovok.ru/hotel/russia/irkutsk/mid6332937/matreshka_hotel,35
Иркутск,minihotel_albatros,6481029,Гостиница Альбатрос,Albatros Hotel,"улица Ширямова, стр.15б/1, Иркутск",52.261833,104.35391,https://ostrovok.ru/hotel/russia/irkutsk/mid6481029/minihotel_albatros,12
Хужир,hotel_flagman_olkhona,10019347,Отель Флагман Ольхона,Flagman Olkhona Hotel,"улица Молодёжная, д.1, Хужир",53.19252,107.35624,https://ostrovok.ru/hotel/russia/irkutsk/mid10019347/hotel_flagman_olkhona,15
Иркутск,atlas_hotel_3,7883850,Гостиница Атлас,Atlas Hotel,"проезд Атласова, д.9, Иркутск",52.264576,104.32704,https://ostrovok.ru/hotel/russia/irkutsk/mid7883850/atlas_hotel_3,29
